objectid,updatepknm,Tree_Canopy_Park,Pollution_Park,Sewershed_Park,Tree_Canopy_Walkshed,Pollution_Walkshed,Sewershed_Walkshed,percent_rank1,percent_rank2,total_population_18plus,total_asthma,total_obesity,total_depression,total_diabetes,asthma_rate,obesity_rate,depression_rate,diabetes_rate,Park Acreage,TotalCrimesInParks,ViolentCrimesInParks,NonViolentCrimeCount_Parks,TotalCrimeDensity_Parks,ViolentCrimeDensity_Parks,NonViolentCrimeDensity_Parks,TotalCrimesInWalkshedDifferences,Walkshed Acreage,ViolentCrimeCountsInWalksheds,NonViolentCrimeCount_Walksheds,TotalCrimeDensity_Walksheds,ViolentCrimeDensity_Walksheds,NonViolentCrimeDensity_Walksheds,sum_Total,sum_Hispanic.or.Latino,sum_Not.Hispanic.or.Latino,sum_Population.of.one.race,sum_White.alone,sum_Black.or.African.American.alone,sum_American.Indian.and.Alaska.Native.alone,sum_Asian.alone,sum_Native.Hawaiian.and.Other.Pacific.Islander.alone,sum_Some.Other.Race.alone,sum_Population.of.two.or.more.races,sum_Total.parcels,sum_Occupied,sum_Vacant,sum_Poverty.status.determined.total,sum_Below.poverty.level.,sum_Under.5.years,sum_X5.to.9.years,sum_X10.to.14.years,sum_X15.to.19.years,sum_X20.to.24.years,sum_X25.to.29.years,sum_X30.to.34.years,sum_X35.to.39.years,sum_X40.to.44.years,sum_X45.to.49.years,sum_X50.to.54.years,sum_X55.to.59.years,sum_X60.to.64.years,sum_X65.to.69.years,sum_X70.to.74.years,sum_X75.to.79.years,sum_X80.to.84.years,sum_X85.years.and.over,sum_Total_pct,sum_Hispanic.or.Latino_pct,sum_Not.Hispanic.or.Latino_pct,sum_Population.of.one.race_pct,sum_White.alone_pct,sum_Black.or.African.American.alone_pct,sum_American.Indian.and.Alaska.Native.alone_pct,sum_Asian.alone_pct,sum_Native.Hawaiian.and.Other.Pacific.Islander.alone_pct,sum_Some.Other.Race.alone_pct,sum_Population.of.two.or.more.races_pct,sum_Poverty.status.determined.total_pct,sum_Below.poverty.level._pct,sum_Under.5.years_pct,sum_X5.to.9.years_pct,sum_X10.to.14.years_pct,sum_X15.to.19.years_pct,sum_X20.to.24.years_pct,sum_X25.to.29.years_pct,sum_X30.to.34.years_pct,sum_X35.to.39.years_pct,sum_X40.to.44.years_pct,sum_X45.to.49.years_pct,sum_X50.to.54.years_pct,sum_X55.to.59.years_pct,sum_X60.to.64.years_pct,sum_X65.to.69.years_pct,sum_X70.to.74.years_pct,sum_X75.to.79.years_pct,sum_X80.to.84.years_pct,sum_X85.years.and.over_pct,sum_Total.parcels_pct,sum_Vacant_pct,sum_Occupied_pct
33,Catalano Park,25.0,8.88338470458984,1.0,28.9343629343629,8.906803639,0.99,100.0,0.0,826,94.0,285.0,206.0,91.0,0.113801452784504,0.345036319612591,0.249394673123487,0.110169491525424,0.47547206945,0,0,0,0.0,0.0,0.0,1553,114.635994530949,338,1215,13.547228393266364,2.948463101689653,10.598765291576711,936.4499703,34.19177837,902.2581919,857.6076832,659.0282425,173.7718749,0.927044719,21.14319781,0.478613787,2.258709498,44.65050872,1973.424293,1558.00891,415.415383,979.7327717,156.6935783,49.90402402,29.12486216,19.03014512,17.69152029,32.71204711,98.31679849,116.0935974,124.121028,62.37253261,56.96989666,60.42297404,78.77737329,81.63378091,61.91126533,38.05721274,26.2265584,9.046845232,21.59617635,100,3.6512125,96.3487875,91.58072619,70.37516828,18.55645047,0.098995648,2.257803245,0.051109381,0.241199164,4.76806131,104.6220089,16.73272287,5.329064617,3.110135415,2.032158228,1.889211475,3.493197517,10.49888426,12.39720232,13.25442169,6.66053015,6.083602805,6.452344061,8.412341908,8.717367025,6.611273138,4.063987821,2.800636364,0.966078864,2.306175133,100,21.0504849,78.9495151
34,Chadwick Park,25.9354838709677,8.43729591369629,1.0,40.5194444444444,8.38726475,0.842,100.0,0.0,416,56.0,203.0,80.0,109.0,0.134615384615385,0.487980769230769,0.192307692307692,0.262019230769231,6.78549647526,0,0,0,0.0,0.0,0.0,698,80.6256892972605,192,506,8.657290326244897,2.381374989454184,6.275915336790713,516.7724922,7.736026708,509.0364655,493.540313,19.07933452,466.4300185,1.610446218,3.595701401,0.012085582,2.812726787,15.4961525,878.4844937,741.4100401,137.0744536,511.9030347,195.2225715,66.45573396,8.321678355,22.79399559,39.68658639,37.58730072,21.07511021,36.58900167,8.030129548,21.67882145,3.268721032,29.76932252,48.79993695,40.17910256,55.62828304,19.67720939,8.849686391,12.37525804,31.16226936,100,1.496988873,98.50301113,95.50437,3.69201821,90.25829074,0.311635438,0.69579969,0.002338666,0.54428725,2.99864113,99.05771735,37.77727615,12.85976614,1.610317593,4.410837639,7.679701801,7.27347165,4.078218274,7.080292047,1.553900347,4.195041681,0.632526127,5.760624447,9.443214894,7.77500799,10.76455962,3.80771223,1.712491768,2.394720738,6.030171851,100,15.6035143,84.3964857
35,Chartiers Park,15.5714285714286,8.70796489715576,2.0,34.1925925925926,8.607702515,1.748,0.0,99.9999996585055,456,53.0,163.0,106.0,58.0,0.116228070175439,0.357456140350877,0.232456140350877,0.12719298245614,6.14846032671,8,4,4,1.3011387526152822,0.6505693763076411,0.6505693763076411,686,181.788630788326,138,548,3.773613327880641,0.7591233808273009,3.01448994705334,553.2421133,21.62580612,531.6163072,498.1903395,257.9647481,197.8363936,0.936596505,37.23502913,0.568969401,3.648602756,33.42596772,809.4244379,736.5268448,72.89759311,599.3175644,87.89286232,43.11460896,58.90364553,9.398249543,6.086037318,30.84992804,70.0526844,55.54339592,36.63236933,45.06978188,41.57992953,10.65974673,52.05183507,36.9408054,26.15279487,34.00284128,13.44634369,8.363416086,20.46915084,100,3.908922622,96.09107738,90.04924381,46.62782204,35.75946026,0.169292337,6.730331664,0.10284275,0.659494761,6.041833569,108.3282617,15.88687126,7.793081531,10.64699236,1.698758883,1.100067614,5.576207467,12.66221112,10.0396182,6.621399284,8.146484296,7.515684097,1.926777893,9.408509188,6.677149934,4.727188014,6.146105016,2.430462787,1.511709952,3.699854068,100,9.006102323,90.99389768
36,August Wilson Park,55.8,8.29966449737549,0.0,19.9408866995074,8.306448655,0.019,0.0,0.0,948,119.0,377.0,200.0,165.0,0.125527426160338,0.397679324894515,0.210970464135021,0.174050632911392,1.11317718495,0,0,0,0.0,0.0,0.0,1209,91.0017913567535,297,912,13.285452758400856,3.2636720175724188,10.021780740828438,386.2995584,7.204845204,379.0947132,366.007472,76.70893859,285.0129458,1.210513178,2.037899254,0.007889071,1.029286129,13.08724118,696.5532123,616.6349848,79.91822755,415.6108775,192.0590898,53.51637928,30.86816518,27.64102084,35.04926667,17.31576284,32.48100888,27.39563592,25.63711603,13.55274301,16.67507424,15.40141166,11.13013838,28.25013246,25.74793774,20.48019867,20.27188367,8.266632747,6.198750845,100,1.865092788,98.13490721,94.74705939,19.85737155,73.78029294,0.313361264,0.52754377,0.002042216,0.266447659,3.387847822,107.5877175,49.7176571,13.85359577,7.990732713,7.155333274,9.073079661,4.482470266,8.408243854,7.091811347,6.636589525,3.508350635,4.316617475,3.986908947,2.881219547,7.313011845,6.665277549,5.301636573,5.247710806,2.139953973,1.604648701,100,11.47338439,88.52661561
37,Cobden Street Park,34.6,8.32257270812988,2.0,27.6693766937669,8.228386896,1.186,0.0,100.0,722,76.0,224.0,181.0,56.0,0.105263157894737,0.310249307479224,0.250692520775623,0.0775623268698061,0.87432757068,0,0,0,0.0,0.0,0.0,709,83.5824650788474,153,556,8.482640459708454,1.8305274898947723,6.6521129698136825,815.8928587,34.7295234,781.1633353,739.1461229,629.9818429,91.65014944,0.005184502,11.35595689,1.571455677,4.581533451,42.01721249,1423.541808,1227.779753,195.7620555,783.2759426,121.7974335,0.549557166,10.32243179,48.66917135,27.50797525,82.8698756,124.2552848,85.85795778,111.4755534,40.00185314,29.70479216,13.50289224,70.28071322,48.80718944,23.77277314,22.83830527,30.43117408,8.568812681,3.859630152,100,4.256627942,95.74337206,90.59352768,77.21379543,11.23311087,0.000635439,1.391844133,0.192605642,0.561536163,5.149844375,96.00230401,14.92811614,0.067356536,1.265170014,5.965142461,3.37151808,10.15695562,15.22936295,10.52319025,13.66301374,4.90283163,3.640771192,1.654983506,8.61396352,5.982058663,2.913712613,2.799179454,3.729800274,1.05023749,0.473056004,100,13.75176018,86.24823982
38,Cowley Park,34.3684210526316,8.89507007598877,1.0,28.9829931972789,8.851607464,0.843,100.0,0.0,350,38.0,114.0,86.0,34.0,0.108571428571429,0.325714285714286,0.245714285714286,0.0971428571428571,4.22351288271,5,0,5,1.1838486442100706,0.0,1.1838486442100706,1027,64.4804094508346,241,786,15.92731821566786,3.7375693183797023,12.189748897288158,404.3458273,14.56654806,389.7792793,370.048318,306.35676,52.07424089,0.359805525,10.30851712,0.015730387,0.933264087,19.73096131,800.1583023,645.2157212,154.9425812,428.1597919,48.13469613,22.24631379,14.80508949,10.32225412,8.576990046,15.75408396,38.48346075,66.11759108,47.40651932,30.2138055,28.06283754,25.81161545,21.27512488,36.64311378,29.00396682,13.25316906,6.585319344,2.779482872,10.81905413,100,3.602497435,96.39750257,91.51777834,75.76602483,12.87863937,0.088984602,2.549430814,0.00389033,0.230808388,4.87972423,105.8895042,11.90433853,5.501803725,3.661491843,2.552828155,2.121201572,3.896190562,9.517462071,16.35174314,11.7242509,7.472268404,6.940305958,6.383549355,5.261616032,9.062320248,7.173059511,3.277681667,1.628635415,0.687402388,2.67569328,100,19.36399094,80.63600906
40,Crafton Heights Park,58.0,8.65796279907227,0.0,23.2797202797203,8.657962799,0.643,0.0,0.0,321,33.0,99.0,73.0,33.0,0.102803738317757,0.308411214953271,0.227414330218069,0.102803738317757,0.34412426308,0,0,0,0.0,0.0,0.0,308,63.7080996057575,73,235,4.834550110676431,1.1458511625953878,3.6886989480810426,393.7462627,12.62499296,381.1212697,364.5393229,272.1921951,40.67551919,0.299647521,47.64227741,0.005720942,3.723962826,16.58194678,558.7488565,525.1758972,33.57295927,378.2117938,20.54333831,31.52478594,22.07744483,13.12566856,15.8829426,14.95950764,30.08335241,35.37790538,35.00496445,21.98281106,14.31923406,18.97316549,23.79418614,41.51515981,23.54924907,19.45611039,5.994394619,7.679225224,2.973054048,100,3.206377851,96.79362215,92.58229411,69.12883267,10.33038864,0.07610168,12.09974085,0.001452952,0.945777314,4.211328043,96.05470063,5.217405282,8.006370837,5.607023336,3.333534768,4.033801488,3.799276097,7.640289004,8.98495014,8.890234085,5.582989135,3.636665389,4.818627448,6.043025267,10.54363273,5.980818437,4.941281285,1.522400385,1.950297933,0.755068512,100,6.008595612,93.99140439
42,Cross and Strauss Park,19.5,9.03831722274892,0.0,41.2268907563025,8.916777884,0.0,0.0,0.0,452,57.0,191.0,97.0,88.0,0.126106194690265,0.422566371681416,0.214601769911504,0.194690265486726,0.29604406346,0,0,0,0.0,0.0,0.0,624,80.7149252448476,173,451,7.730912196314432,2.1433458492987127,5.587566347015719,578.5155148,19.97198086,558.543534,535.9648236,153.3956846,373.155451,1.199036676,2.206223468,0.395366285,5.613061512,22.57871042,947.0034894,781.5081295,165.4953599,533.7533443,146.6421487,9.960844527,31.06965446,39.11428282,36.07836941,46.27220464,16.14565241,45.16839038,34.07710833,16.1525276,35.02501341,45.22564572,48.95576199,43.7923355,42.67884625,24.40988172,11.41195629,11.24020679,12.9541835,100,3.452280942,96.54771906,92.64484872,26.51539686,64.50223744,0.207260937,0.38135943,0.068341518,0.970252546,3.902870336,92.2625808,25.34800622,1.721793845,5.370582752,6.761146731,6.236370242,7.998437977,2.790876303,7.807636825,5.890439833,2.792064721,6.054291113,7.817533766,8.462307532,7.569777194,7.37730366,4.21939967,1.972627526,1.942939558,2.239211078,100,17.47568638,82.52431362
43,Curtain Call Park,9.625,8.17956015691927,0.0,9.15777080062794,8.120155788,0.0,0.0,0.0,3341,380.0,1018.0,861.0,284.0,0.113738401676145,0.304699191858725,0.257707273271476,0.0850044896737504,3.5669149002,0,0,0,0.0,0.0,0.0,12662,283.650108647166,2521,10141,44.63950343749149,8.887710327429792,35.75179311006169,2601.355998,158.6496734,2442.706324,2367.42897,1830.111893,350.351572,8.46112604,157.0085231,0.041153309,21.45470262,75.2773542,3996.293317,3161.351117,834.9421994,1334.476665,217.9836711,10.40888498,7.854881946,21.76952061,758.2643256,684.7857378,265.3271799,115.750144,142.0059573,99.92486365,44.67196203,48.86362842,44.37229711,126.3014819,125.0092034,45.35196239,30.17585307,11.71902483,13.27026634,100,6.098729798,93.9012702,91.00749656,70.35222764,13.46803637,0.32525829,6.035641534,0.001581994,0.824750731,2.893773642,51.29927108,8.379617064,0.400133046,0.301953364,0.836852804,29.14881032,26.32418394,10.19957207,4.449607976,5.458920555,3.841260625,1.717256772,1.878390672,1.705737206,4.855217126,4.805540016,1.743396998,1.160004747,0.450496773,0.510128808,100,20.89291584,79.10708416
44,Frank Curto Park,43.969696969697,8.88178047081961,1.453,52.0456273764259,8.643680675,1.273,0.0,72.6389779866754,448,64.0,209.0,104.0,98.0,0.142857142857143,0.466517857142857,0.232142857142857,0.21875,7.2202857946,10,0,10,1.3849867282925183,0.0,1.3849867282925183,374,58.4281413814511,71,303,6.401025108060891,1.2151678681078162,5.185857239953075,522.2994346,11.43651971,510.8629149,492.9828323,86.53789622,397.1798227,2.188340521,6.65338475,0.05638599,0.367002132,17.88008265,967.9646028,867.6963325,100.2682703,560.4326403,266.7008542,71.31535353,55.85376645,32.52604898,50.99159413,24.79215382,56.11694933,46.91588375,30.47392108,8.910991746,28.1377402,23.45286707,10.66875777,39.6397101,17.15001567,21.66285551,27.77907874,8.174403451,5.875172775,100,2.189648113,97.81035189,94.38701243,16.56863678,76.04446728,0.418981982,1.273864054,0.010795721,0.070266615,3.423339461,107.3010237,51.06282652,13.65411272,10.69382097,6.227471605,9.762904332,4.746731888,10.74421024,8.982564529,5.834569034,1.706107867,5.387281382,4.490310638,2.042651602,7.589460657,3.283560068,4.147593138,5.31861168,1.565079896,1.124866769,100,10.35867117,89.64132883
45,Dallas Park,18.5,8.6288480758667,1.0,15.1361161524501,8.652088685,1.0,100.0,0.0,1465,191.0,630.0,300.0,291.0,0.13037542662116,0.430034129692833,0.204778156996587,0.198634812286689,0.42852529102,42,8,34,98.01055125598128,18.66867642971072,79.34187482627055,4868,244.823008351429,1066,3802,19.88375207371144,4.354165922468447,15.529586151242995,1900.496513,47.30548498,1853.191028,1781.77976,269.3794198,1454.578971,8.330943883,31.49064081,0.59418404,17.40560022,71.41126861,3319.821212,2637.518,682.3032116,1895.355709,505.5777283,93.76045412,141.1792815,159.2417971,108.0137402,92.07427438,188.2655163,188.3759225,101.1941101,102.3524913,59.30142188,88.99011429,100.4706777,125.9493622,81.9626525,102.1298129,84.07305926,58.85001065,45.81098253,100,2.489111906,97.51088809,93.75338219,14.17416017,76.53678714,0.438356178,1.656969144,0.031264674,0.915844891,3.7575059,99.72950207,26.60240231,4.933471515,7.428547252,8.378957603,5.683448481,4.844748398,9.906122687,9.911932026,5.324614351,5.385565857,3.120312059,4.682466591,5.286548908,6.627181967,4.31269681,5.373849004,4.423741831,3.09655978,2.410474432,100,20.55240834,79.44759166
46,Davis Park,16.2857142857143,8.20662307739258,1.0,16.4568854568855,8.194785194,1.0,100.0,0.0,3167,388.0,1078.66666666667,893.333333333333,358.666666666667,0.122513419640038,0.340595726765604,0.282075570992527,0.113251236711925,1.50196798717,13,0,13,8.65531097270224,0.0,8.65531097270224,3177,172.871029318438,460,2717,18.37786245923133,2.660943258182692,15.716919201048638,3700.69833,139.7894773,3560.908853,3404.832113,2433.060503,121.227706,1.414434472,826.939948,0.745455801,21.44406515,156.07674,5576.7681,5238.622709,338.1453905,3436.044495,801.8016368,138.1343002,117.3149813,167.346268,150.16851,655.9015863,337.9745279,295.1236422,252.8508229,210.295861,191.6670591,74.98551215,99.22255059,145.5396233,242.3078696,235.5996041,89.6455936,80.17696237,121.0213082,100,3.777381045,96.22261895,92.00512469,65.74598323,3.275806217,0.038220745,22.34551088,0.020143652,0.579459962,4.217494268,92.84854341,21.66622527,3.73265497,3.170076856,4.522018633,4.057842509,17.72372476,9.13272301,7.974809505,6.83251647,5.682599398,5.179213274,2.026253033,2.681184516,3.932761071,6.547625556,6.366355297,2.422396683,2.166536022,3.270228951,100,6.063465155,93.93653484
47,Denny Park,4.0,8.89441585540771,2.0,7.05720572057206,8.785575491,1.384,0.0,100.0,894,84.0,238.0,209.0,48.0,0.0939597315436242,0.266219239373602,0.233780760626398,0.0536912751677852,1.09754893653,0,0,0,0.0,0.0,0.0,1937,201.786501998161,304,1633,9.599254562714275,1.5065427914636755,8.092711771250599,953.0414781,39.23437252,913.8071055,875.8841973,763.3983853,40.11254813,0.158287536,68.51047968,0.498071329,3.20642523,37.92290829,2083.341573,1817.064391,266.2771826,874.2346302,86.99509932,22.76190401,1.494280623,3.416391966,3.640991606,46.78571877,200.0886874,179.7642079,164.8221499,37.61421842,47.19222935,9.63017587,42.9264334,33.26670034,38.7420441,21.34767387,6.433223782,10.54963249,3.757966446,100,4.116753932,95.88324607,91.90410044,80.10127606,4.208898464,0.016608672,7.188614689,0.052261244,0.33644131,3.979145626,91.73101594,9.12815458,2.388343481,0.156790723,0.358472537,0.382039155,4.909095758,20.99475123,18.86215994,17.29433122,3.946755654,4.951749786,1.010467654,4.504151644,3.490582636,4.065095276,2.239952233,0.675020335,1.106943688,0.394313,100,12.78125421,87.21874579
48,Devlin Field,41.8965517241379,8.32257270812988,0.0,37.0092165898618,8.322572708,0.536,0.0,0.0,154,18.0,57.0,38.0,19.0,0.116883116883117,0.37012987012987,0.246753246753247,0.123376623376623,6.53711777148,0,0,0,0.0,0.0,0.0,232,47.9439751324789,69,163,4.8389813184855255,1.4391797886875055,3.39980152979802,195.4795038,6.672567402,188.8069364,176.8554482,113.1413095,60.48782547,0.073316094,0.586793902,3.68e-05,2.566166419,11.95148824,290.5845606,255.6082539,34.97630665,200.9041215,51.25071935,7.771506015,17.0828636,12.68480385,11.2179885,11.87912962,28.22956143,23.02322753,11.95311594,10.11854169,15.61699836,8.724917216,7.186612328,10.192064,11.73111278,7.40544847,3.666511781,1.173256371,1.246461988,100,3.413435819,96.58656418,90.47262998,57.87886057,30.94330827,0.037505771,0.300181805,1.88e-05,1.312754723,6.1139342,102.7750314,26.2179504,3.975611695,8.73895384,6.48907103,5.738703177,6.076918237,14.44118738,11.77782176,6.114766872,5.176267326,7.989072026,4.463341192,3.676401969,5.213878594,6.001198359,3.788350352,1.875650239,0.600194061,0.637643315,100,12.03653304,87.96346696
49,Dinan Park,43.6764705882353,8.48293209075928,0.778,19.2867383512545,8.484337416,1.179,77.8434373903501,0.0,911,91.0,277.0,198.0,91.0,0.0998902305159166,0.304061470911087,0.217343578485181,0.0998902305159166,14.444803995,7,1,6,0.4846033218881348,0.0692290459840192,0.4153742759041155,547,124.624131009155,86,461,4.389198107706901,0.6900750224182696,3.699123085288632,1051.268306,20.51586457,1030.752441,989.3741432,766.8858177,191.0033955,2.32071333,23.05849524,0.382591196,5.72313024,41.37829782,1611.227316,1494.378929,116.8483863,1112.988044,46.4496696,99.97115992,30.81840161,20.67192947,30.0904611,62.41389272,97.39367715,97.01316542,104.5856493,99.27549896,35.67453633,100.5898205,54.28230235,86.80589278,59.59287376,60.37898551,31.01526159,24.09622271,21.16160331,100,1.951534585,98.04846541,94.11242952,72.94862915,18.16885323,0.220753667,2.193397739,0.036393297,0.544402434,3.936035891,105.8709787,4.418440978,9.509576136,2.931544825,1.966379977,2.862300798,5.937008887,9.26439774,9.228202249,9.948521107,9.443402644,3.393475875,9.56842511,5.16350603,8.257253863,5.66866455,5.743442011,2.950270775,2.292109691,2.012959317,100,7.252135388,92.74786461
50,Dunbar Park,44.53125,8.65796279907227,0.0,27.4569892473118,8.612113837,0.0,0.0,0.0,613,64.0,206.0,141.0,68.0,0.104404567699837,0.33605220228385,0.230016313213703,0.110929853181077,6.7457143045,0,0,0,0.0,0.0,0.0,588,83.9569968565583,119,469,7.003585430820092,1.417392289570733,5.586193141249359,760.3663757,16.57328331,743.7930924,706.029757,531.5773758,151.2856049,1.468421663,15.81147805,0.005421773,5.88145479,37.7633354,1109.162825,1016.175351,92.98747344,773.9723398,110.5198062,65.46898015,58.16275147,71.22315728,55.01743113,17.43602481,65.8587447,28.35057884,55.49432223,82.47873454,44.76418488,33.86399416,40.0866365,57.24318382,41.16303096,27.97604878,7.934479977,16.45594472,4.999532664,100,2.179644424,97.82035558,92.85388986,69.91068948,19.89640912,0.193120279,2.079455188,0.000713047,0.773502745,4.966465721,101.7893958,14.53507279,8.610188751,7.649306088,9.366952506,7.235647562,2.293108344,8.661448849,3.728541891,7.298366157,10.84723591,5.887186272,4.453641723,5.272015936,7.528368646,5.413578542,3.679285365,1.043507476,2.164212575,0.657516274,100,8.383572852,91.61642715
